filename,width,height,class,xmin,ymin,xmax,ymax
tile_19_13.jpg,512,512,tree,35,458,64,484
tile_19_13.jpg,512,512,tree,78,411,107,441
tile_19_13.jpg,512,512,tree,123,369,146,391
tile_19_13.jpg,512,512,tree,174,328,186,341
tile_19_13.jpg,512,512,tree,206,276,233,304
tile_19_13.jpg,512,512,tree,141,238,169,263
tile_19_13.jpg,512,512,tree,34,229,47,244
tile_19_13.jpg,512,512,tree,3,225,17,234
tile_19_13.jpg,512,512,tree,184,190,216,218
tile_19_13.jpg,512,512,tree,224,152,253,188
tile_19_13.jpg,512,512,tree,264,97,295,128
tile_19_13.jpg,512,512,tree,295,47,336,88
tile_19_13.jpg,512,512,tree,413,48,435,74
tile_19_13.jpg,512,512,tree,376,101,394,120
tile_19_13.jpg,512,512,tree,331,143,349,161
tile_19_13.jpg,512,512,tree,292,183,314,210
tile_19_13.jpg,512,512,tree,250,230,271,257
tile_19_13.jpg,512,512,tree,309,270,332,298
tile_19_13.jpg,512,512,tree,352,224,374,251
tile_19_13.jpg,512,512,tree,393,191,411,203
tile_19_13.jpg,512,512,tree,443,137,455,153
tile_19_13.jpg,512,512,tree,448,216,463,239
tile_19_13.jpg,512,512,tree,401,258,428,287
tile_19_13.jpg,512,512,tree,365,310,383,327
tile_19_13.jpg,512,512,tree,265,314,292,338
tile_19_13.jpg,512,512,tree,221,357,251,386
tile_19_13.jpg,512,512,tree,277,398,298,419
tile_19_13.jpg,512,512,tree,324,356,343,375
tile_19_13.jpg,512,512,tree,183,402,216,435
tile_19_13.jpg,512,512,tree,228,436,263,468
tile_19_13.jpg,512,512,tree,141,448,172,480
tile_19_13.jpg,512,512,tree,191,492,221,512
tile_19_13.jpg,512,512,tree,460,6,478,28
tile_19_13.jpg,512,512,tree,345,2,379,40
tile_19_23.jpg,512,512,tree,59,14,82,41
tile_19_23.jpg,512,512,tree,10,56,45,79
tile_19_23.jpg,512,512,tree,172,14,200,33
tile_19_23.jpg,512,512,tree,121,56,150,78
tile_19_23.jpg,512,512,tree,73,104,103,128
tile_19_23.jpg,512,512,tree,26,150,52,168
tile_19_23.jpg,512,512,tree,223,50,253,73
tile_19_23.jpg,512,512,tree,174,94,209,115
tile_19_23.jpg,512,512,tree,129,138,157,156
tile_19_23.jpg,512,512,tree,100,164,123,187
tile_19_23.jpg,512,512,tree,55,203,86,224
tile_19_23.jpg,512,512,tree,9,246,36,266
tile_19_23.jpg,512,512,tree,66,284,89,298
tile_19_23.jpg,512,512,tree,207,159,237,176
tile_19_23.jpg,512,512,tree,326,139,358,165
tile_19_23.jpg,512,512,tree,279,186,303,205
tile_19_23.jpg,512,512,tree,230,232,258,254
tile_19_23.jpg,512,512,tree,117,244,133,257
tile_19_23.jpg,512,512,tree,127,318,153,337
tile_19_23.jpg,512,512,tree,459,121,487,143
tile_19_23.jpg,512,512,tree,405,162,438,186
tile_19_23.jpg,512,512,tree,359,214,386,230
tile_19_23.jpg,512,512,tree,306,252,338,272
tile_19_23.jpg,512,512,tree,258,295,292,318
tile_19_23.jpg,512,512,tree,211,336,240,355
tile_19_23.jpg,512,512,tree,150,379,190,404
tile_19_23.jpg,512,512,tree,496,188,512,202
tile_19_23.jpg,512,512,tree,431,235,467,256
tile_19_23.jpg,512,512,tree,392,268,419,292
tile_19_23.jpg,512,512,tree,487,282,509,302
tile_19_23.jpg,512,512,tree,440,321,467,339
tile_19_23.jpg,512,512,tree,347,310,371,326
tile_19_23.jpg,512,512,tree,386,366,409,380
tile_19_23.jpg,512,512,tree,292,345,329,369
tile_19_23.jpg,512,512,tree,243,393,269,408
tile_19_23.jpg,512,512,tree,196,431,227,456
tile_19_23.jpg,512,512,tree,109,418,138,438
tile_19_23.jpg,512,512,tree,30,399,68,428
tile_19_23.jpg,512,512,tree,60,462,95,481
tile_19_23.jpg,512,512,tree,148,476,176,490
tile_19_23.jpg,512,512,tree,307,432,317,441
tile_19_23.jpg,512,512,tree,453,409,476,426
tile_19_23.jpg,512,512,tree,403,447,426,460
tile_19_23.jpg,512,512,tree,353,485,378,501
tile_21_17.jpg,512,512,tree,384,135,428,173
tile_21_17.jpg,512,512,tree,337,296,384,324
tile_21_17.jpg,512,512,tree,469,283,502,306
tile_21_17.jpg,512,512,tree,442,102,473,135
tile_21_17.jpg,512,512,tree,476,40,510,92
tile_21_17.jpg,512,512,tree,22,16,62,50
tile_21_17.jpg,512,512,tree,109,13,174,49
tile_21_17.jpg,512,512,tree,158,54,205,85
tile_21_17.jpg,512,512,tree,79,58,126,97
tile_21_17.jpg,512,512,tree,33,104,84,140
tile_21_17.jpg,512,512,tree,30,179,79,218
tile_21_17.jpg,512,512,tree,71,135,127,175
tile_21_17.jpg,512,512,tree,114,91,156,132
tile_21_17.jpg,512,512,tree,7,231,37,259
tile_21_17.jpg,512,512,tree,305,185,308,188
tile_21_17.jpg,512,512,tree,420,425,459,454
tile_21_17.jpg,512,512,tree,370,474,426,505
tile_21_17.jpg,512,512,tree,70,468,116,512
tile_21_27.jpg,512,512,tree,439,4,465,27
tile_21_27.jpg,512,512,tree,332,2,349,16
tile_21_27.jpg,512,512,tree,281,39,303,60
tile_21_27.jpg,512,512,tree,234,86,255,105
tile_21_27.jpg,512,512,tree,186,123,203,141
tile_21_27.jpg,512,512,tree,292,135,314,151
tile_21_27.jpg,512,512,tree,320,173,344,196
tile_21_27.jpg,512,512,tree,482,144,509,177
tile_21_27.jpg,512,512,tree,429,184,455,212
tile_21_27.jpg,512,512,tree,436,275,456,298
tile_21_27.jpg,512,512,tree,391,227,411,247
tile_21_27.jpg,512,512,tree,280,217,296,230
tile_21_27.jpg,512,512,tree,189,216,205,231
tile_21_27.jpg,512,512,tree,153,246,173,263
tile_21_27.jpg,512,512,tree,135,75,154,90
tile_21_27.jpg,512,512,tree,91,33,110,48
tile_21_27.jpg,512,512,tree,131,1,153,14
tile_21_27.jpg,512,512,tree,1,27,15,47
tile_21_27.jpg,512,512,tree,32,150,58,172
tile_21_27.jpg,512,512,tree,91,207,104,221
tile_21_27.jpg,512,512,tree,138,163,156,179
tile_21_27.jpg,512,512,tree,403,52,416,66
tile_21_27.jpg,512,512,tree,487,316,512,342
tile_21_27.jpg,512,512,tree,392,316,413,335
tile_21_27.jpg,512,512,tree,348,352,364,370
tile_21_27.jpg,512,512,tree,396,398,413,417
tile_21_27.jpg,512,512,tree,488,405,508,434
tile_21_27.jpg,512,512,tree,441,445,459,462
tile_21_27.jpg,512,512,tree,347,436,371,463
tile_21_27.jpg,512,512,tree,295,394,319,415
tile_21_27.jpg,512,512,tree,246,348,264,363
tile_21_27.jpg,512,512,tree,151,424,169,442
tile_21_27.jpg,512,512,tree,196,469,217,491
tile_21_27.jpg,512,512,tree,298,479,313,497
tile_21_27.jpg,512,512,tree,393,484,417,508
tile_21_27.jpg,512,512,tree,143,335,163,356
tile_21_27.jpg,512,512,tree,106,296,119,309
tile_21_27.jpg,512,512,tree,60,337,73,349
tile_21_27.jpg,512,512,tree,11,374,25,391
tile_21_27.jpg,512,512,tree,56,420,71,432
tile_21_27.jpg,512,512,tree,102,381,116,396
tile_21_27.jpg,512,512,tree,242,256,255,267
tile_21_27.jpg,512,512,tree,474,55,486,69
tile_21_27.jpg,512,512,tree,444,367,457,383
tile_25_25.jpg,512,512,tree,160,8,182,34
tile_25_25.jpg,512,512,tree,112,43,143,78
tile_25_25.jpg,512,512,tree,404,0,448,20
tile_25_25.jpg,512,512,tree,448,56,486,86
tile_25_25.jpg,512,512,tree,494,17,512,47
tile_25_25.jpg,512,512,tree,395,94,422,121
tile_25_25.jpg,512,512,tree,420,161,449,191
tile_25_25.jpg,512,512,tree,349,138,375,166
tile_25_25.jpg,512,512,tree,370,193,409,232
tile_25_25.jpg,512,512,tree,450,209,494,243
tile_25_25.jpg,512,512,tree,402,244,443,287
tile_25_25.jpg,512,512,tree,377,347,412,390
tile_25_25.jpg,512,512,tree,318,228,350,273
tile_25_25.jpg,512,512,tree,292,167,328,207
tile_25_25.jpg,512,512,tree,212,164,257,190
tile_25_25.jpg,512,512,tree,196,135,229,156
tile_25_25.jpg,512,512,tree,117,146,139,178
tile_25_25.jpg,512,512,tree,22,216,60,255
tile_25_25.jpg,512,512,tree,48,284,88,327
tile_25_25.jpg,512,512,tree,8,324,48,370
tile_25_25.jpg,512,512,tree,47,378,87,405
tile_25_25.jpg,512,512,tree,125,403,153,434
tile_25_25.jpg,512,512,tree,8,68,21,86
tile_25_25.jpg,512,512,tree,143,299,168,331
tile_25_25.jpg,512,512,tree,195,255,224,288
tile_25_25.jpg,512,512,tree,164,201,200,233
tile_25_25.jpg,512,512,tree,240,214,261,251
tile_25_25.jpg,512,512,tree,281,278,310,309
tile_25_25.jpg,512,512,tree,224,311,255,343
tile_25_25.jpg,512,512,tree,260,364,285,392
tile_25_25.jpg,512,512,tree,286,434,314,469
tile_25_25.jpg,512,512,tree,213,413,246,446
tile_25_25.jpg,512,512,tree,178,359,214,387
tile_25_25.jpg,512,512,tree,98,338,125,373
tile_25_25.jpg,512,512,tree,64,447,99,480
tile_25_25.jpg,512,512,tree,0,410,40,458
tile_25_25.jpg,512,512,tree,123,474,161,512
tile_11_19.jpg,512,512,tree,71,1,105,14
tile_11_19.jpg,512,512,tree,245,31,263,46
tile_11_19.jpg,512,512,tree,370,0,398,24
tile_11_19.jpg,512,512,tree,453,0,478,11
tile_11_19.jpg,512,512,tree,473,70,494,95
tile_11_19.jpg,512,512,tree,424,121,444,142
tile_11_19.jpg,512,512,tree,364,91,383,108
tile_11_19.jpg,512,512,tree,334,50,358,65
tile_11_19.jpg,512,512,tree,293,83,317,106
tile_11_19.jpg,512,512,tree,28,40,51,64
tile_11_19.jpg,512,512,tree,69,105,95,126
tile_11_19.jpg,512,512,tree,161,113,187,136
tile_11_19.jpg,512,512,tree,206,75,231,104
tile_11_19.jpg,512,512,tree,124,120,142,133
tile_11_19.jpg,512,512,tree,113,166,139,186
tile_11_19.jpg,512,512,tree,174,193,206,215
tile_11_19.jpg,512,512,tree,247,130,270,152
tile_11_19.jpg,512,512,tree,278,177,298,197
tile_11_19.jpg,512,512,tree,332,215,354,233
tile_11_19.jpg,512,512,tree,412,224,442,249
tile_11_19.jpg,512,512,tree,364,271,390,296
tile_11_19.jpg,512,512,tree,469,271,495,289
tile_11_19.jpg,512,512,tree,127,242,157,260
tile_11_19.jpg,512,512,tree,191,271,211,294
tile_11_19.jpg,512,512,tree,290,265,313,286
tile_11_19.jpg,512,512,tree,243,313,266,334
tile_11_19.jpg,512,512,tree,17,258,45,282
tile_11_19.jpg,512,512,tree,79,293,112,317
tile_11_19.jpg,512,512,tree,42,342,70,366
tile_11_19.jpg,512,512,tree,105,356,129,379
tile_11_19.jpg,512,512,tree,197,362,222,384
tile_11_19.jpg,512,512,tree,153,408,184,432
tile_11_19.jpg,512,512,tree,196,464,219,483
tile_11_19.jpg,512,512,tree,281,373,303,387
tile_11_19.jpg,512,512,tree,332,320,355,339
tile_11_19.jpg,512,512,tree,438,404,464,430
tile_11_19.jpg,512,512,tree,499,336,512,359
tile_11_19.jpg,512,512,tree,290,468,313,486
tile_11_19.jpg,512,512,tree,394,455,413,472
tile_11_19.jpg,512,512,tree,467,481,488,501
tile_11_19.jpg,512,512,tree,67,498,98,512
tile_11_19.jpg,512,512,tree,108,454,139,474
tile_11_19.jpg,512,512,tree,56,411,80,427
tile_11_19.jpg,512,512,tree,4,393,28,412
tile_11_19.jpg,512,512,tree,13,68,33,84
tile_11_19.jpg,512,512,tree,386,169,403,190
tile_23_27.jpg,512,512,tree,77,2,97,19
tile_23_27.jpg,512,512,tree,130,51,162,70
tile_23_27.jpg,512,512,tree,253,40,274,58
tile_23_27.jpg,512,512,tree,376,13,397,30
tile_23_27.jpg,512,512,tree,456,34,470,48
tile_23_27.jpg,512,512,tree,402,75,426,96
tile_23_27.jpg,512,512,tree,355,120,376,137
tile_23_27.jpg,512,512,tree,269,94,296,112
tile_23_27.jpg,512,512,tree,90,91,109,108
tile_23_27.jpg,512,512,tree,113,163,127,177
tile_23_27.jpg,512,512,tree,38,138,58,153
tile_23_27.jpg,512,512,tree,58,200,84,214
tile_23_27.jpg,512,512,tree,9,238,35,261
tile_23_27.jpg,512,512,tree,405,175,430,196
tile_23_27.jpg,512,512,tree,456,133,485,156
tile_23_27.jpg,512,512,tree,257,200,279,217
tile_23_27.jpg,512,512,tree,300,253,330,278
tile_23_27.jpg,512,512,tree,419,262,447,282
tile_23_27.jpg,512,512,tree,317,338,345,361
tile_23_27.jpg,512,512,tree,201,343,231,360
tile_23_27.jpg,512,512,tree,268,376,301,405
tile_23_27.jpg,512,512,tree,344,411,365,430
tile_23_27.jpg,512,512,tree,404,368,430,400
tile_23_27.jpg,512,512,tree,447,331,472,350
tile_23_27.jpg,512,512,tree,373,301,389,321
tile_23_27.jpg,512,512,tree,63,367,84,385
tile_23_27.jpg,512,512,tree,155,378,180,400
tile_23_27.jpg,512,512,tree,219,416,251,440
tile_23_27.jpg,512,512,tree,298,452,321,477
tile_23_27.jpg,512,512,tree,374,464,400,491
tile_23_27.jpg,512,512,tree,169,463,194,485
tile_23_27.jpg,512,512,tree,104,424,125,445
tile_23_27.jpg,512,512,tree,45,462,85,489
tile_23_27.jpg,512,512,tree,114,496,148,512
tile_23_27.jpg,512,512,tree,236,496,279,512
tile_23_27.jpg,512,512,tree,477,217,494,235
tile_23_27.jpg,512,512,tree,159,291,176,306
tile_23_27.jpg,512,512,tree,256,302,270,317
tile_26_31.jpg,512,512,tree,42,4,74,42
tile_26_31.jpg,512,512,tree,107,46,136,78
tile_26_31.jpg,512,512,tree,6,126,29,166
tile_26_31.jpg,512,512,tree,210,67,237,98
tile_26_31.jpg,512,512,tree,248,38,287,67
tile_26_31.jpg,512,512,tree,298,0,329,28
tile_26_31.jpg,512,512,tree,377,0,407,40
tile_26_31.jpg,512,512,tree,339,41,359,75
tile_26_31.jpg,512,512,tree,271,79,311,128
tile_26_31.jpg,512,512,tree,414,62,454,99
tile_26_31.jpg,512,512,tree,359,106,384,136
tile_26_31.jpg,512,512,tree,317,152,341,177
tile_26_31.jpg,512,512,tree,380,174,425,213
tile_26_31.jpg,512,512,tree,488,200,509,226
tile_26_31.jpg,512,512,tree,437,237,469,263
tile_26_31.jpg,512,512,tree,384,283,414,311
tile_26_31.jpg,512,512,tree,333,218,362,249
tile_26_31.jpg,512,512,tree,246,189,291,218
tile_26_31.jpg,512,512,tree,78,248,108,274
tile_26_31.jpg,512,512,tree,122,210,152,242
tile_26_31.jpg,512,512,tree,150,274,189,309
tile_26_31.jpg,512,512,tree,229,303,276,334
tile_26_31.jpg,512,512,tree,488,288,512,303
tile_26_31.jpg,512,512,tree,433,315,462,342
tile_26_31.jpg,512,512,tree,377,356,404,385
tile_26_31.jpg,512,512,tree,406,427,442,463
tile_26_31.jpg,512,512,tree,451,476,483,497
tile_26_31.jpg,512,512,tree,458,388,478,412
tile_26_31.jpg,512,512,tree,268,445,318,471
tile_26_31.jpg,512,512,tree,222,396,265,425
tile_26_31.jpg,512,512,tree,178,346,211,384
tile_26_31.jpg,512,512,tree,226,477,260,512
tile_26_31.jpg,512,512,tree,178,438,214,469
tile_26_31.jpg,512,512,tree,128,482,160,509
tile_26_31.jpg,512,512,tree,31,470,69,501
tile_26_31.jpg,512,512,tree,0,407,33,438
tile_18_28.jpg,512,512,tree,174,64,191,87
tile_18_28.jpg,512,512,tree,308,53,327,78
tile_18_28.jpg,512,512,tree,411,60,428,79
tile_18_28.jpg,512,512,tree,369,16,382,35
tile_18_28.jpg,512,512,tree,465,13,482,34
tile_18_28.jpg,512,512,tree,475,86,495,105
tile_18_28.jpg,512,512,tree,431,124,444,144
tile_18_28.jpg,512,512,tree,360,100,378,120
tile_18_28.jpg,512,512,tree,309,143,335,167
tile_18_28.jpg,512,512,tree,264,103,281,121
tile_18_28.jpg,512,512,tree,216,222,232,246
tile_18_28.jpg,512,512,tree,216,141,233,164
tile_18_28.jpg,512,512,tree,163,183,180,213
tile_18_28.jpg,512,512,tree,156,260,191,283
tile_18_28.jpg,512,512,tree,113,224,138,252
tile_18_28.jpg,512,512,tree,115,303,139,328
tile_18_28.jpg,512,512,tree,223,299,248,317
tile_18_28.jpg,512,512,tree,222,383,249,404
tile_18_28.jpg,512,512,tree,344,375,366,396
tile_18_28.jpg,512,512,tree,396,343,414,361
tile_18_28.jpg,512,512,tree,444,297,466,318
tile_18_28.jpg,512,512,tree,446,381,466,401
tile_18_28.jpg,512,512,tree,412,421,426,440
tile_18_28.jpg,512,512,tree,346,455,371,483
tile_18_28.jpg,512,512,tree,301,413,318,443
tile_18_28.jpg,512,512,tree,248,460,266,483
tile_18_28.jpg,512,512,tree,71,421,102,444
tile_18_28.jpg,512,512,tree,132,375,148,405
tile_18_28.jpg,512,512,tree,179,338,200,360
tile_18_28.jpg,512,512,tree,67,344,87,364
tile_18_28.jpg,512,512,tree,18,379,43,399
tile_18_28.jpg,512,512,tree,32,465,47,485
tile_18_28.jpg,512,512,tree,3,121,21,142
tile_18_28.jpg,512,512,tree,27,196,43,213
tile_18_28.jpg,512,512,tree,127,110,144,134
tile_18_28.jpg,512,512,tree,53,82,76,99
tile_18_28.jpg,512,512,tree,18,33,43,54
tile_18_28.jpg,512,512,tree,331,299,345,314
tile_18_28.jpg,512,512,tree,489,343,512,361
tile_18_28.jpg,512,512,tree,151,6,178,18
tile_17_16.jpg,512,512,tree,478,453,509,487
tile_17_16.jpg,512,512,tree,36,5,75,35
tile_17_16.jpg,512,512,tree,0,52,34,87
tile_22_26.jpg,512,512,tree,77,38,93,56
tile_22_26.jpg,512,512,tree,128,0,156,19
tile_22_26.jpg,512,512,tree,89,123,105,136
tile_22_26.jpg,512,512,tree,131,81,156,106
tile_22_26.jpg,512,512,tree,177,43,206,65
tile_22_26.jpg,512,512,tree,226,7,258,29
tile_22_26.jpg,512,512,tree,281,31,310,57
tile_22_26.jpg,512,512,tree,295,64,317,93
tile_22_26.jpg,512,512,tree,375,57,406,86
tile_22_26.jpg,512,512,tree,246,105,267,127
tile_22_26.jpg,512,512,tree,157,135,176,158
tile_22_26.jpg,512,512,tree,197,147,219,170
tile_22_26.jpg,512,512,tree,156,185,188,204
tile_22_26.jpg,512,512,tree,333,186,354,209
tile_22_26.jpg,512,512,tree,282,231,301,254
tile_22_26.jpg,512,512,tree,188,379,201,396
tile_22_26.jpg,512,512,tree,205,400,218,416
tile_22_26.jpg,512,512,tree,247,356,268,376
tile_22_26.jpg,512,512,tree,293,308,321,335
tile_22_26.jpg,512,512,tree,342,271,363,297
tile_22_26.jpg,512,512,tree,384,240,400,251
tile_22_26.jpg,512,512,tree,434,199,446,223
tile_22_26.jpg,512,512,tree,481,151,500,175
tile_22_26.jpg,512,512,tree,387,407,411,430
tile_22_26.jpg,512,512,tree,439,363,454,382
tile_22_26.jpg,512,512,tree,491,412,507,433
tile_22_26.jpg,512,512,tree,102,475,130,498
tile_22_26.jpg,512,512,tree,152,436,172,462
tile_22_26.jpg,512,512,tree,191,478,224,502
tile_22_26.jpg,512,512,tree,287,484,320,505
tile_22_26.jpg,512,512,tree,439,453,481,483
tile_22_26.jpg,512,512,tree,388,491,416,510
tile_25_26.jpg,512,512,tree,471,38,504,69
tile_25_26.jpg,512,512,tree,421,82,460,111
tile_25_26.jpg,512,512,tree,385,36,413,56
tile_25_26.jpg,512,512,tree,340,66,381,94
tile_25_26.jpg,512,512,tree,366,121,403,157
tile_25_26.jpg,512,512,tree,403,199,425,228
tile_25_26.jpg,512,512,tree,467,238,492,266
tile_25_26.jpg,512,512,tree,314,168,352,199
tile_25_26.jpg,512,512,tree,306,103,343,126
tile_25_26.jpg,512,512,tree,264,42,304,66
tile_25_26.jpg,512,512,tree,163,115,202,141
tile_25_26.jpg,512,512,tree,264,129,305,155
tile_25_26.jpg,512,512,tree,225,168,256,197
tile_25_26.jpg,512,512,tree,267,211,301,241
tile_25_26.jpg,512,512,tree,344,242,373,261
tile_25_26.jpg,512,512,tree,461,322,491,354
tile_25_26.jpg,512,512,tree,410,364,455,396
tile_25_26.jpg,512,512,tree,484,427,509,454
tile_25_26.jpg,512,512,tree,435,463,463,489
tile_25_26.jpg,512,512,tree,360,406,394,437
tile_25_26.jpg,512,512,tree,381,497,404,512
tile_25_26.jpg,512,512,tree,307,450,351,478
tile_25_26.jpg,512,512,tree,259,489,300,512
tile_25_26.jpg,512,512,tree,315,349,340,383
tile_25_26.jpg,512,512,tree,296,280,336,306
tile_25_26.jpg,512,512,tree,364,322,396,345
tile_25_26.jpg,512,512,tree,171,205,203,240
tile_25_26.jpg,512,512,tree,215,252,254,284
tile_25_26.jpg,512,512,tree,167,292,207,322
tile_25_26.jpg,512,512,tree,243,315,285,352
tile_25_26.jpg,512,512,tree,68,196,103,221
tile_25_26.jpg,512,512,tree,8,74,43,106
tile_25_26.jpg,512,512,tree,43,136,72,156
tile_25_26.jpg,512,512,tree,70,296,101,319
tile_25_26.jpg,512,512,tree,111,333,142,359
tile_25_26.jpg,512,512,tree,18,332,57,364
tile_25_26.jpg,512,512,tree,14,406,46,453
tile_25_26.jpg,512,512,tree,146,406,174,433
tile_25_26.jpg,512,512,tree,100,446,127,471
tile_25_26.jpg,512,512,tree,45,483,89,512
tile_25_26.jpg,512,512,tree,170,476,206,510
tile_25_26.jpg,512,512,tree,218,438,251,473
tile_25_26.jpg,512,512,tree,267,393,295,420
tile_24_28.jpg,512,512,tree,236,266,273,304
tile_24_28.jpg,512,512,tree,290,224,327,267
tile_24_28.jpg,512,512,tree,331,186,366,227
tile_24_28.jpg,512,512,tree,388,152,420,186
tile_24_28.jpg,512,512,tree,442,114,474,148
tile_24_28.jpg,512,512,tree,354,73,387,109
tile_24_28.jpg,512,512,tree,395,38,438,73
tile_24_28.jpg,512,512,tree,297,37,335,68
tile_24_28.jpg,512,512,tree,172,137,216,170
tile_24_28.jpg,512,512,tree,229,169,265,200
tile_24_28.jpg,512,512,tree,173,209,213,243
tile_24_28.jpg,512,512,tree,133,257,163,283
tile_24_28.jpg,512,512,tree,81,292,115,330
tile_24_28.jpg,512,512,tree,74,216,105,247
tile_24_28.jpg,512,512,tree,23,169,61,205
tile_24_28.jpg,512,512,tree,121,91,162,126
tile_24_28.jpg,512,512,tree,16,85,53,115
tile_24_28.jpg,512,512,tree,73,45,107,79
tile_24_28.jpg,512,512,tree,0,19,41,55
tile_24_28.jpg,512,512,tree,496,72,512,101
tile_24_28.jpg,512,512,tree,496,156,512,192
tile_24_28.jpg,512,512,tree,397,321,430,350
tile_24_28.jpg,512,512,tree,341,279,367,311
tile_24_28.jpg,512,512,tree,289,319,324,357
tile_24_28.jpg,512,512,tree,150,350,178,383
tile_24_28.jpg,512,512,tree,192,299,228,338
tile_24_28.jpg,512,512,tree,34,341,58,362
tile_24_28.jpg,512,512,tree,26,257,57,285
tile_24_28.jpg,512,512,tree,459,352,496,390
tile_24_28.jpg,512,512,tree,409,396,446,429
tile_24_28.jpg,512,512,tree,356,438,391,477
tile_24_28.jpg,512,512,tree,428,474,468,510
tile_24_28.jpg,512,512,tree,484,432,510,461
tile_24_28.jpg,512,512,tree,401,238,422,268
tile_24_28.jpg,512,512,tree,304,408,334,440
tile_24_28.jpg,512,512,tree,256,452,286,480
tile_24_28.jpg,512,512,tree,311,480,343,512
tile_24_28.jpg,512,512,tree,98,386,131,422
tile_24_28.jpg,512,512,tree,135,438,170,475
tile_24_28.jpg,512,512,tree,2,464,42,504
tile_24_28.jpg,512,512,tree,79,488,109,512
tile_24_28.jpg,512,512,tree,0,323,16,353
tile_24_28.jpg,512,512,tree,221,15,257,35
tile_24_28.jpg,512,512,tree,351,5,375,29
tile_24_28.jpg,512,512,tree,124,8,153,33
tile_24_28.jpg,512,512,tree,50,0,87,12
tile_19_12.jpg,512,512,tree,54,3,84,16
tile_19_12.jpg,512,512,tree,102,24,127,52
tile_19_12.jpg,512,512,tree,131,50,133,51
tile_19_12.jpg,512,512,tree,12,44,37,66
tile_19_12.jpg,512,512,tree,18,117,53,148
tile_19_12.jpg,512,512,tree,115,106,145,132
tile_19_12.jpg,512,512,tree,294,13,319,28
tile_19_12.jpg,512,512,tree,264,54,288,71
tile_19_12.jpg,512,512,tree,217,97,247,117
tile_19_12.jpg,512,512,tree,181,150,202,166
tile_19_12.jpg,512,512,tree,397,7,429,23
tile_19_12.jpg,512,512,tree,363,51,378,61
tile_19_12.jpg,512,512,tree,323,90,343,101
tile_19_12.jpg,512,512,tree,281,139,311,149
tile_19_12.jpg,512,512,tree,460,39,480,70
tile_19_12.jpg,512,512,tree,410,82,444,112
tile_19_12.jpg,512,512,tree,379,127,398,145
tile_19_12.jpg,512,512,tree,330,167,355,196
tile_19_12.jpg,512,512,tree,287,222,311,242
tile_19_12.jpg,512,512,tree,243,266,282,288
tile_19_12.jpg,512,512,tree,191,226,219,249
tile_19_12.jpg,512,512,tree,140,293,175,319
tile_19_12.jpg,512,512,tree,41,280,87,305
tile_19_12.jpg,512,512,tree,5,330,35,345
tile_19_12.jpg,512,512,tree,70,365,84,384
tile_19_12.jpg,512,512,tree,442,172,457,188
tile_19_12.jpg,512,512,tree,500,213,512,236
tile_19_12.jpg,512,512,tree,423,380,439,396
tile_19_12.jpg,512,512,tree,374,351,398,366
tile_19_12.jpg,512,512,tree,327,392,354,402
tile_19_12.jpg,512,512,tree,291,436,311,449
tile_19_12.jpg,512,512,tree,245,472,266,487
tile_19_12.jpg,512,512,tree,438,460,470,490
tile_19_12.jpg,512,512,tree,487,416,509,447
tile_19_12.jpg,512,512,tree,128,408,150,421
tile_19_12.jpg,512,512,tree,77,447,109,466
tile_19_12.jpg,512,512,tree,19,411,36,425
tile_13_19.jpg,512,512,tree,127,16,155,37
tile_13_19.jpg,512,512,tree,30,21,67,46
tile_13_19.jpg,512,512,tree,38,112,71,135
tile_13_19.jpg,512,512,tree,0,154,26,179
tile_13_19.jpg,512,512,tree,103,192,121,208
tile_13_19.jpg,512,512,tree,46,234,71,255
tile_13_19.jpg,512,512,tree,184,64,209,88
tile_21_32.jpg,512,512,tree,266,1,289,23
tile_21_32.jpg,512,512,tree,215,46,243,69
tile_21_32.jpg,512,512,tree,167,92,187,110
tile_21_32.jpg,512,512,tree,120,128,132,145
tile_21_32.jpg,512,512,tree,68,170,90,187
tile_21_32.jpg,512,512,tree,115,237,142,256
tile_21_32.jpg,512,512,tree,173,286,193,299
tile_21_32.jpg,512,512,tree,210,248,230,264
tile_21_32.jpg,512,512,tree,244,222,262,236
tile_21_32.jpg,512,512,tree,269,116,285,136
tile_21_32.jpg,512,512,tree,311,77,331,94
tile_21_32.jpg,512,512,tree,397,84,417,104
tile_21_32.jpg,512,512,tree,441,137,456,158
tile_21_32.jpg,512,512,tree,335,140,354,161
tile_21_32.jpg,512,512,tree,399,189,411,201
tile_21_32.jpg,512,512,tree,446,219,469,239
tile_21_32.jpg,512,512,tree,343,221,362,239
tile_21_32.jpg,512,512,tree,395,269,412,287
tile_21_32.jpg,512,512,tree,342,310,363,326
tile_21_32.jpg,512,512,tree,295,270,309,279
tile_21_32.jpg,512,512,tree,251,309,264,323
tile_21_32.jpg,512,512,tree,68,274,95,300
tile_21_32.jpg,512,512,tree,21,319,40,336
tile_21_32.jpg,512,512,tree,93,347,116,364
tile_21_32.jpg,512,512,tree,146,388,167,403
tile_21_32.jpg,512,512,tree,192,346,210,368
tile_21_32.jpg,512,512,tree,242,392,267,410
tile_21_32.jpg,512,512,tree,294,348,314,369
tile_21_32.jpg,512,512,tree,408,355,433,369
tile_21_32.jpg,512,512,tree,354,395,375,411
tile_21_32.jpg,512,512,tree,302,438,323,457
tile_21_32.jpg,512,512,tree,191,437,215,460
